"subject" "activity" "tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagmean" "tBodyAccMagstd" "tGravityAccMagmean" "tGravityAccMagstd" "tBodyAccJerkMagmean" "tBodyAccJerkMagstd" "tBodyGyroMagmean" "tBodyGyroMagstd" "tBodyGyroJerkMagmean" "tBodyGyroJerkMagstd" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagmean" "fBodyAccMagstd" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagstd"
7 "WALKING_DOWNSTAIRS" -0.0166332372978723 0.0711920289042553 -0.386373335957447 -0.889431562340426 -0.281131202893617 0.112784482808511 -0.316236510319149 -0.635436264510638 0.443916682319149 -0.835974135319149 -0.464361754893617 -0.817858769574468 -0.289096677191489 -0.353544695678723 -0.266740992114894 -0.438852108340426 -0.583040726212766 -0.289096677191489 0.270446407851064 -0.069462917187234 0.145863641553191 -0.215666492595745 0.201075512744681 0.0268458566851064 0.347183663787234 -0.401178413765957 0.472403752702128 -0.33770583512766 0.417181449553191 -0.496437138723404 0.267428062102128 -0.220580922744681 -0.438992158297872 -0.444033207021277 0.0869077344468085 0.257467452915957 -0.102056791740426 -0.0236231404670213 -0.445118195319149 0.518595456170213 -0.200706819095745 0.0433991410893617 -0.0186656422893617 0.205705066276596 0.319113267234043 0.105222618275106 -0.0812338041425532 -0.0899251521119149 -0.467284552340426 -0.155680868555319 -0.652630177925532 -0.791492245744681 -0.728548848510638 -0.77480221787234 0.0217462126191489 -0.466218542085106 -0.358692302553192 0.680464462978723 -0.33836650806383 -0.64930300787234 -0.941575504468085 -0.913911971702128 -0.823358665106383 -0.805059670212766 -0.947325549361702 -0.924222070212766
7 "WALKING_UPSTAIRS" -0.0275639005607843 0.157772210221569 -0.300754177511765 -0.973763289215686 -0.576140830392157 -0.44870565627451 -0.53707567 -0.81771409372549 0.247037974372549 -0.825353768627451 -0.806386435098039 -0.93037527745098 -0.673327281960784 -0.704090967843137 -0.675215943529412 -0.740128449607843 -0.831031832352941 -0.673327281960784 0.220348236354902 -0.0936458508254902 0.270867329901961 -0.302782844588235 0.25184649972549 0.0486836556098039 0.415204497705882 -0.440141375294118 0.479935828392157 -0.649947781764706 0.695641921764706 -0.740937910392157 0.039759694947451 -0.190906322529412 -0.362267654803922 -0.481483558313725 0.00561926196039216 0.29704370372549 0.091883578672549 0.166700817490196 -0.739346785098039 0.550290469019608 -0.348681224705882 0.212269244305882 0.043115495727451 -0.028232954045098 0.32459008354902 0.106791773254902 -0.17238515512549 -0.422434355882353 -0.490685550196078 -0.17216207272549 -0.723023538039216 -0.830552598823529 -0.878478717843137 -0.916909501764706 -0.459860204117647 -0.634150508823529 -0.644727469215686 0.37518717745098 -0.820366854529412 -0.935091276078431 -0.956775703137255 -0.952497965882353 -0.971736573921569 -0.959370063529412 -0.978881936470588 -0.964559957843137
8 "LAYING" -0.0212281733881481 0.149797519546296 0.0635689576111111 -0.998223093518519 -0.980587930555556 -0.958237637037037 -0.975877437407407 -0.987990075555556 -0.93735800462963 -0.882856742407407 -0.998912844259259 -0.998847793333333 -0.968403945925926 -0.971793279814815 -0.967863170925926 -0.975220707777778 -0.983660848148148 -0.968403945925926 -0.0255789778203704 -0.0251158268666667 0.0993081460555556 0.160634060474074 -0.135827487907407 0.176278386362963 0.396130647545741 -0.388123499703704 0.396134240722222 -0.356129704037037 0.375131860024074 -0.394010323351852 0.0120675071264815 0.0738760656481482 -0.968330978518519 -0.82835767037037 -0.233309222709259 -0.260431413497778 -0.392822978298148 0.229609713888889 -0.984172251111111 0.964805623333333 0.146145147416667 -0.142007051005556 0.183655010768519 0.159033998888889 0.158641787611111 0.112489019518519 -0.941832678518518 -0.938365763148148 -0.930728272185185 -0.921534402796296 -0.96179619037037 -0.972898744074074 -0.999048196296296 -0.99710458962963 -0.968035042037037 -0.981268509259259 -0.965639597037037 -0.894261533944444 -0.967741935555556 -0.7522349935 -0.998598665925926 -0.998276143703704 -0.999240555925926 -0.998518822962963 -0.999526629814815 -0.999047584444444
8 "SITTING" -0.00672550621304348 0.223926189836087 0.0941663273043478 -0.999447303478261 -0.978332331304348 -0.978596934782609 -0.980221104565217 -0.991678232826087 -0.959249740217391 -0.891532918913043 -0.99979347326087 -0.999036308478261 -0.987730604130435 -0.986147262608696 -0.98569194673913 -0.987132804130435 -0.992402102826087 -0.987730604130435 -0.105395932658696 0.083524227426087 0.0386415950043478 0.185193407430435 -0.147711686695652 0.183768753934783 0.447243649565217 -0.447185004956522 0.461964580434783 -0.487550462369565 0.493387636695652 -0.498836407304348 0.0215788079065217 0.0549740934217391 -0.961532106956522 -0.887340160434783 -0.653132566086956 -0.427089063456522 -0.178380633804348 0.220974414782609 -0.980264225869565 0.990938052608696 0.203878744736957 -0.0448356069282609 0.263277402391304 0.19178051923913 0.0862198065641304 0.0604085383826087 -0.951944098478261 -0.978566318695652 -0.924710459130435 -0.920093410347826 -0.986405993478261 -0.968305312608696 -0.99938998326087 -0.999590448043478 -0.98267920673913 -0.984469841956522 -0.982366903913043 -0.951243110652174 -0.945301542608696 -0.929535232391304 -0.999851546086956 -0.999698279565217 -0.999895282173913 -0.999783962391304 -0.999537000434783 -0.999135307826087
8 "STANDING" -0.0148113067148148 0.17709908382963 0.0934983157407407 -0.998932575185185 -0.985384613333333 -0.977431376111111 -0.976177675 -0.991234577222222 -0.949439566111111 -0.889924408703704 -0.999898221296296 -0.999188771111111 -0.983709233333333 -0.981832336296296 -0.981656592037037 -0.982941726851852 -0.986334158888889 -0.983709233333333 -0.0946486341574074 0.0564502201388889 0.120490500074074 0.113560933296296 -0.092835470272037 0.173218198277778 0.45076412112963 -0.453322654351852 0.470603702222222 -0.461131372888889 0.469592478203704 -0.477734667296296 -0.00258010685740741 0.152706622618519 -0.97570279962963 -0.860752005740741 -0.317072100142593 -0.302032685 0.0393896558481481 -0.176599614924074 -0.98614617962963 0.980442969814815 -0.0245885896222222 -0.138466614314815 0.127267571301852 0.215981603498148 0.0547265605888889 0.123172221092593 -0.944260456962963 -0.990271572962963 -0.940325333703704 -0.902636558148148 -0.992825088148148 -0.963957410777778 -0.999249698518519 -0.999272610740741 -0.986479478333333 -0.981396701481482 -0.979058638518518 -0.963517385555556 -0.936678613703704 -0.90932311612963 -0.99974461462963 -0.99950439962963 -0.999545722037037 -0.998942382222222 -0.999649215 -0.999453292222222
8 "WALKING" -0.0186628865310417 0.159532375766667 -0.13223868001875 -0.876689902291667 -0.395908686616667 -0.139854750791667 0.0796832872416667 -0.76082394 0.678116576041667 -0.305809952854167 -0.726568162083333 -0.483637215583333 -0.473026230833333 -0.581240190833333 -0.50691238125 -0.636896369375 -0.70661464625 -0.473026230833333 0.304198867458333 -0.158985435610417 0.229913475539583 -0.163852089866667 0.0894461039391667 0.335384227895833 0.0120101583895833 -0.068279934688125 0.148332036839583 -0.282328694354167 0.340980849508958 -0.397518880208333 0.166066859141667 0.00619433317291667 -0.0880969098 -0.225331313958333 0.127185848998042 0.107846678620833 -0.243882734354167 -0.3473464451 -0.490406149375 0.433932811458333 -0.304102218270833 0.0316838058875 0.211797106322917 0.321139676170833 0.289405842354167 0.0154326845059583 -0.1921226524625 -0.22225607555625 -0.108658627522917 -0.138722459041667 -0.762595817333333 -0.80496993625 -0.22871696210625 -0.782042442916667 -0.288829254479167 -0.281151399895833 -0.453079513375 0.531795197291667 -0.672043011041667 -0.617816094375 -0.931973722291667 -0.884024215833333 -0.91762257125 -0.884145854166667 -0.955856852916667 -0.909727462291667
8 "WALKING_DOWNSTAIRS" -0.0211058674973684 0.187553947247368 -0.0457554935013158 -0.606758150815789 0.0588124882026316 0.276992995815789 0.220639687868421 -0.665734558421053 0.796226082894737 -0.779202883684211 -0.540663119210526 -0.448483571389474 -0.125179586744737 -0.26298447 -0.159050238131579 -0.365534078394737 -0.480287887789474 -0.125179586744737 0.368069261052632 -0.285487031947368 0.235544627902632 -0.145747886725263 0.185792336092105 0.0927277486052632 0.125598460736842 -0.199330706376316 0.295857217947368 -0.179482969525263 0.247240636184211 -0.314705382447368 0.275694933289474 0.0693732441842105 -0.146665699210526 -0.312935538578947 0.0731751529526316 0.0833277251131579 -0.164808349210526 -0.136882530442105 -0.233206172368421 0.350748614263158 -0.118517517855263 0.0494667494884211 0.241392751684211 0.255737185026316 0.303841560710526 0.119226588947368 0.1676137935 -0.206179128863158 -0.230896667152632 -0.166507645763158 -0.642639697052632 -0.745222855868421 -0.149656292434211 -0.494991262105263 0.396091139957895 -0.0542437773421053 -0.0717839790657895 0.820192292105263 -0.560271645263158 -0.773139745789474 -0.905556109473684 -0.884856478947368 -0.662631709473684 -0.664272998947368 -0.879471427631579 -0.846011515263158
8 "WALKING_UPSTAIRS" -0.0282415136341463 0.025499025097561 -0.0322171783780488 -0.917345688292683 -0.335396187682927 -0.220714914153659 -0.0257952590634146 -0.74137608902439 0.645451233414634 -0.799562550731707 -0.803178315365854 -0.594381005365854 -0.46327057804878 -0.575733290731707 -0.490500203658537 -0.656227213902439 -0.667941296829268 -0.46327057804878 0.248912298609756 -0.15690467957561 0.141281077790244 -0.202117759268293 0.169690507707317 0.0501621256414634 0.398919454146341 -0.43466048902439 0.485552389756098 -0.631548442195122 0.66838795902439 -0.704661695365854 0.0214488584390244 -0.203489308170732 0.370236100407317 -0.0949633553707317 0.208366846682927 -0.0185818013170732 -0.128007762926829 -0.351912818804878 -0.528872318536585 0.534121450243902 -0.177512276390244 0.117935638104878 0.126256230946098 0.253223463719512 0.236272885609756 0.0980667934634146 0.0557624913829268 -0.257447381926829 -0.0412771580456098 0.0576868176829268 -0.65808023902439 -0.757846703902439 -0.499837234097561 -0.835706967560976 -0.15125413904878 -0.259306713902439 -0.470486074634146 0.598486574878049 -0.844217149512195 -0.912531538292683 -0.926608758536585 -0.908439490243902 -0.919269492439024 -0.857203084878049 -0.873408267317073 -0.813387779756098
9 "LAYING" -0.020526821662 0.063931622968 -0.081433346092 -0.999224913 -0.9698021928 -0.9514344138 -0.9640828062 -0.9842583504 -0.8683161274 -0.8535611026 -0.9990423394 -0.998401409 -0.9558062546 -0.9522904702 -0.949150455 -0.95680315 -0.9751072414 -0.9558062546 0.05893914574 0.019860393882 0.06432811704 -0.02896265162 -0.071810197496 0.18417914505 0.6088493506 -0.6106311228 0.6228448744 -0.261425685372 0.29946595844 -0.33747197008 0.088006906834 -0.043338845292 -0.9652502666 -0.8221405738 -0.05351417512 -0.24811745355 -0.09610266378 0.1067547568426 -0.970940964 0.9404539988 -0.12454119598 -0.04356669673 0.235049503748 0.153458569714 0.237632121022 0.00438964543 -0.940875589 -0.9468499524 -0.9249892766 -0.9473602796 -0.9571534146 -0.982644379 -0.9985854282 -0.9979155048 -0.9611321798 -0.973322386 -0.9564055094 -0.8142762654 -0.85419354744 -0.7875862072 -0.9989271352 -0.9990083546 -0.9994485674 -0.9989539526 -0.9997845814 -0.9994713182
9 "SITTING" -0.02701677698 0.15645234938 -0.16488504456 -0.9982675878 -0.954350722 -0.9474742358 -0.9580073906 -0.9883990642 -0.8515333128 -0.8566990454 -0.9991107534 -0.9979947994 -0.9683155878 -0.9659970148 -0.9650287358 -0.9677225652 -0.979281428 -0.9683155878 0.10768987519 -0.025275444639 0.154806067022 -0.0411929099608 -0.04537336696 0.20164468672 0.6077369264 -0.6218532656 0.6466321294 -0.6591721318 0.671911893 -0.6842639886 -0.0524566307498 -0.07399751998 -0.9337891854 -0.8543906836 -0.296871010364 -0.153125351438 -0.081096820132 0.06841718084 -0.9574833722 0.963996529 -0.151840452178 0.052728666844 0.200039740296 0.055316519244 0.1648775488782 0.049943918264 -0.8685273156 -0.960210149 -0.87984213424 -0.7925772574 -0.9817433916 -0.9383013356 -0.9976415386 -0.9981313638 -0.9584199626 -0.9689847882 -0.9581024558 -0.83142783034 -0.8967741925 -0.8882758628 -0.999434627 -0.9993799914 -0.9994291476 -0.9989716066 -0.999506953 -0.9989179754
9 "STANDING" -0.0200454954022222 0.150820493695556 -0.0605748601288889 -0.999377929111111 -0.964624192 -0.961039891333333 -0.962624298888889 -0.988348593111111 -0.901440015608889 -0.902258835555556 -0.99897415 -0.996637937333333 -0.967491628 -0.964770799111111 -0.962126776888889 -0.967773989333333 -0.982123520888889 -0.967491628 0.0449727119777778 0.0842017323177778 0.118562131851111 0.0940872818466667 -0.121038671815556 0.235550446088889 0.492906237933333 -0.495199829422222 0.511149019511111 -0.542931032222222 0.547683782222222 -0.552059178666667 0.0622114907866667 0.0400915063444444 -0.946593118444444 -0.825916536 -0.111062049397778 -0.166142846708889 0.0602771639333333 0.209472488711111 -0.962601586666667 0.948937800666667 -0.198941830515556 0.0651161308933333 0.228118916338 -0.0445493962 0.14067533528 0.0586086274044444 -0.931253419555556 -0.986520035777778 -0.950811909555556 -0.900527378666667 -0.987761331111111 -0.974661114444444 -0.997551521777778 -0.99878056 -0.966136101333333 -0.974080875111111 -0.968592426444444 -0.862231877422222 -0.870967740666667 -0.820689655555556 -0.999029476 -0.998140756222222 -0.999805814444444 -0.999376953333333 -0.999465758 -0.998520328666667
9 "WALKING" -0.0180891971284423 0.107275974944231 -0.135086341790385 -0.934520626346154 -0.346412656719231 -0.339955324980769 -0.367706595 -0.777471513461538 0.407548599615385 -0.389073571729808 -0.611340308461538 -0.846473700961539 -0.602581618269231 -0.624351923653846 -0.619287591730769 -0.593319222307692 -0.755628704230769 -0.602581618269231 0.284997890673077 0.0794751068846154 -0.0348637042961538 -0.125364007644231 0.102007227365385 0.223883566978846 0.101442659646154 -0.208139698480769 0.338310476519231 -0.420923080961538 0.501474467307692 -0.5810116975 0.136393115379038 -0.134378283634615 -0.293474440384615 -0.472004803461538 0.158424832461538 0.146444228465385 -0.019894675825 -0.338106740098077 -0.386652661538462 0.624212710384615 -0.190154834447115 0.149754314498077 0.0474949712884615 0.154352146378846 0.297071647115385 -0.0293448300576923 -0.177600425134615 -0.305124876923077 -0.466508226538462 0.0984159435846154 -0.746750875173077 -0.827363160576923 -0.730941340961539 -0.817887185769231 -0.343948256730769 -0.553036344615385 -0.495812761153846 0.498191267307692 -0.509925557615385 -0.616710877884615 -0.930820186153846 -0.910273371538462 -0.941014448846154 -0.9153895125 -0.962770188461539 -0.933092614038462
9 "WALKING_DOWNSTAIRS" -0.0203994269075476 -0.0612500216809524 -0.444364315 -0.911379279761905 -0.35346117552381 0.0743221814166667 -0.313643041809524 -0.690782580238095 0.463293785238095 -0.853377074047619 -0.408227254047619 -0.748474594523809 -0.463172053809524 -0.485158906904762 -0.459986449142857 -0.492626788571429 -0.679522596904762 -0.463172053809524 0.219449316357143 -0.0238766843809524 0.177063460233333 -0.0384247676428571 0.108178726859524 -0.0535072519642857 0.340808643571429 -0.383569355 0.443864571428571 -0.469272175714286 0.535640580952381 -0.601976977380952 0.0524120494142857 -0.178103954666667 -0.31050259647619 -0.40059098547619 0.0527824638285714 0.2891443545 -0.0466312936404762 0.092425416047619 -0.343702570833333 0.583890213142857 -0.0459571903333333 0.113020567010476 0.0868982472309524 0.207067556195238 0.234273706195238 -0.0258585565095238 -0.0120261382142857 0.119527953242857 -0.555378048333333 -0.117932852309524 -0.577239109714286 -0.837103413095238 -0.748930536428571 -0.770189710952381 -0.0422076044221429 -0.445698477142857 -0.372601031019048 0.674943613571429 -0.42703533097619 -0.579638755238095 -0.916071914285714 -0.847136894285714 -0.945047537380952 -0.855622079047619 -0.953843297619048 -0.913210334047619
9 "WALKING_UPSTAIRS" -0.0195101099975714 0.0513034515040816 -0.209049032842857 -0.970733136530612 -0.59217793 -0.411633873469388 -0.608498592040816 -0.809006484285714 0.135491970085714 -0.671816490816327 -0.725021684489796 -0.934911115510204 -0.734159449387755 -0.787781590816326 -0.740162925102041 -0.832796076530612 -0.837205656734694 -0.734159449387755 0.239335904408163 0.0880209024326531 0.0257681925673469 -0.293163189612245 0.137165527357143 0.228179525126531 0.56412318122449 -0.577428019591837 0.602189738163265 -0.667102172857143 0.705424230204082 -0.743596129591837 0.041608597077551 -0.154179766011514 -0.124433244938776 -0.418012586938776 -0.107189085938776 0.169779221653061 -0.047915782 0.21598337462449 -0.682440761020408 0.722454792857143 -0.314810642632653 0.00696615639897959 0.152899699918204 0.0535345460836735 0.238549578326531 -0.0485203955367347 -0.273693070110204 -0.560921817346939 -0.445515350612245 -0.31911800247551 -0.775261007346939 -0.86609500244898 -0.909642919183673 -0.931906864081633 -0.418595775306122 -0.712420924897959 -0.662741621836735 0.439836064693878 -0.848584592857143 -0.936664318367347 -0.959433618163265 -0.918861487346939 -0.985076887346939 -0.969042057959184 -0.983176820204082 -0.969019569591837
10 "LAYING" -0.024294484137931 0.264708024206897 0.195823928034483 -0.998695102068966 -0.978535246206897 -0.963152197758621 -0.968039173793103 -0.987597716034483 -0.909645311763793 -0.876664693965517 -0.999474707758621 -0.998446402068966 -0.960976821551724 -0.960772875517241 -0.957624963793103 -0.964784432758621 -0.970112008965517 -0.960976821551724 0.0219982522931034 0.146688152625862 -0.0840215634603448 0.238567041026724 -0.115937691537931 0.193591561536207 0.210242213718966 -0.233934792127586 0.278933501 -0.243731035801724 0.261306095793103 -0.278667443534483 0.105880854955172 0.150766361811034 -0.974588270862069 -0.843542308793103 -0.36179691137931 -0.245783152603448 -0.0462643436896552 -0.0492621813551724 -0.977702786034483 0.960789047586207 0.0849778840310345 -0.0125782630793103 0.267124947291379 0.17800118166569 0.223690250777586 0.264493258662069 -0.964514534655172 -0.970184023793103 -0.953706328103448 -0.957325051896552 -0.977089714655172 -0.981463695344828 -0.997875591896552 -0.998711470862069 -0.977595197586207 -0.975586836034483 -0.971381931206897 -0.911777017241379 -0.317018910310345 -0.722948869827586 -0.999074032068966 -0.998453324655172 -0.999591433275862 -0.99912740362069 -0.999617223275862 -0.999103911724138
10 "SITTING" -0.015042681852037 0.250229736557593 0.112197746425926 -0.999650567037037 -0.982106291481482 -0.982226044259259 -0.980962856111111 -0.995381258333333 -0.951077987222222 -0.83312835037037 -0.999819614444444 -0.999418633518519 -0.992191529259259 -0.991409100925926 -0.990854364074074 -0.992345018703704 -0.992077270185185 -0.992191529259259 -0.107684302981481 0.113326097403704 0.0503992037962963 0.133180324918519 -0.133497250381481 0.225243018494259 0.432729719162593 -0.425847185590741 0.433980153203704 -0.386167355646296 0.411974786185185 -0.43753593937037 0.00869701398425926 0.0793733949074074 -0.959854578518519 -0.885879524259259 -0.669277454574074 -0.528505754666667 -0.0364299225074074 -0.098580874087037 -0.987128194444444 0.990519987962963 0.239225223333333 -0.0435649112685185 0.367354592977778 0.205810830987037 0.0998900319074074 0.23723928098537 -0.9718337 -0.982585154259259 -0.913575281685185 -0.962209529814815 -0.98687872962963 -0.979421927962963 -0.99933826962963 -0.999700372222222 -0.987316628703704 -0.98591827962963 -0.984648821111111 -0.968799371111111 -0.814814814444444 -0.978288633333333 -0.999881014259259 -0.99980524962963 -0.999915894444444 -0.999792581851852 -0.999501113333333 -0.998994306481481
10 "STANDING" -0.0155418603409091 0.205399373975 0.0398949952561364 -0.999487332727273 -0.957467786363636 -0.949719224090909 -0.942187760454545 -0.984721116590909 -0.78892441 -0.835791577727273 -0.999341134545455 -0.996301825454545 -0.965614081363636 -0.965055815454545 -0.9617729225 -0.968222577045455 -0.980690786136364 -0.965614081363636 -0.0822947804931818 0.165562632 0.0570677224272727 0.00844508464195455 -0.0626740147740909 0.271094555477273 0.417175808863636 -0.428589985794545 0.455713875590909 -0.543336219545455 0.552290575454545 -0.560929054772727 0.0402603944772727 0.02129291275 -0.9573349625 -0.816181090454545 -0.184139696529545 -0.273718549477273 -0.0682694929027273 -0.141229287034091 -0.961245861363636 0.947470161818182 -0.182728758527273 -0.0458262774727273 0.159541174545455 0.137328887909091 0.0341677203727273 0.131870957497727 -0.948877243863636 -0.989110031590909 -0.945955961363636 -0.932213305909091 -0.976028339318182 -0.979278499772727 -0.996218779090909 -0.999163364318182 -0.957187640909091 -0.959863727954545 -0.974324747045455 -0.838051320454545 -0.835777125 -0.923197492045455 -0.999438861590909 -0.998667794318182 -0.999667535681818 -0.998924686136364 -0.999551437272727 -0.999287210909091
10 "WALKING" -0.017022351190566 0.290305480318868 0.0488762583797358 -0.886593748113208 -0.237246237169811 0.104409643150943 0.0309052018326415 -0.728967260754717 0.671709581509434 -0.813988726981132 -0.582914306037736 -0.48817977554717 -0.515065335849057 -0.517675799056604 -0.475174984150943 -0.569645598679245 -0.724276750301887 -0.515065335849057 0.291326287258491 -0.110775014192453 0.164467255660377 -0.00820438260188679 0.137883163613208 0.0806347680303774 -0.0702883456773585 -0.0358114687377359 0.167594310698113 0.00830532841509434 0.0130639250283019 -0.0314195980188679 0.299982768792453 0.089348820154717 -0.236102120320755 -0.37301634245283 0.199844303081132 0.101115683879245 0.0800776236735849 0.229425297001887 -0.309906514943396 0.508765528867924 -0.149474939558868 0.143127582045472 0.112587127088679 0.193403905132075 0.316034970773585 -0.210967697122642 -0.43247197245283 -0.452067677924528 -0.424403595660377 -0.420732034528302 -0.682320323849057 -0.794847327169811 -0.395027971415094 -0.872137952830189 -0.0454603530566038 -0.210472659545283 -0.529980512264151 0.65366864 -0.61290323 -0.764476252264151 -0.872637260754717 -0.86461962490566 -0.919601566603774 -0.911959693207547 -0.911575298679245 -0.905403554150943
10 "WALKING_DOWNSTAIRS" -0.0200050770710526 0.0815388315210526 -0.202515453763158 -0.759587595526316 -0.07678654265 0.122691750894737 -0.119504295573684 -0.535540835789474 0.599919717105263 -0.836632676578947 -0.343541418421053 -0.589282082947368 -0.484196484736842 -0.544988519210526 -0.496849663421053 -0.569261371052632 -0.706166872368421 -0.484196484736842 0.305061414973684 -0.290672934582053 0.373342851955263 -0.0152483362131579 0.0432248973931579 0.125135577112368 0.269468964947368 -0.365109303947368 0.480989042368421 -0.309447096763158 0.343319049342105 -0.376200957992105 0.250691037578947 0.0469668905868421 -0.108785965947368 -0.407575620315789 0.0695592769736842 0.16125075305 -0.146715653973684 -0.0919562765526316 -0.192179849292105 0.550757567368421 -0.151331795697368 0.0525358993076316 0.150237593142105 0.179674179305263 0.176234936334211 0.00582356249010526 -0.195945495605263 0.266888830736842 -0.354400321289474 -0.368415398684211 -0.566752275368421 -0.73171377 -0.583684643947368 -0.751112205789474 0.274686678380526 -0.311386237815789 -0.308723850681579 0.786154022631579 -0.648556877105263 -0.705989109473684 -0.915166634473684 -0.883075191052632 -0.915568242631579 -0.81742109 -0.880450434473684 -0.843137881578947
10 "WALKING_UPSTAIRS" -0.0143854920340426 0.0531301313404255 -0.0994981014042553 -0.957289859787234 -0.374451803297872 -0.212984425446809 -0.206872839212766 -0.729916394893617 0.555314371489362 -0.802629173829787 -0.739080386170213 -0.70817183106383 -0.600582998297872 -0.67129056212766 -0.614759832553191 -0.723899590851064 -0.719986553191489 -0.600582998297872 0.28913139733383 -0.180504734570213 0.183995424429787 -0.10754647506383 0.0796406201489362 0.145511446555106 0.360986558510638 -0.442576904042553 0.541668689148936 -0.670884374893617 0.69286272106383 -0.714005516382979 0.0297041542765957 -0.102117875826596 -0.363852030212766 -0.242629912753191 0.166784060404255 -0.0233612863553191 -0.0970601214893617 0.0253255453829787 -0.513787600510638 0.482029897234043 -0.215305393255319 0.0892079553808511 0.135054850267234 0.243619322404255 0.199409741046809 0.036345741606383 -0.179095059821277 -0.268065183914894 -0.338548987276596 0.0253142908510638 -0.644008800723404 -0.831264867659574 -0.652479613617021 -0.915634270638298 -0.121621115038298 -0.387528944170213 -0.60713848212766 0.610224545319149 -0.934111186382979 -0.78283198787234 -0.938176201702128 -0.896855029787234 -0.958887778723404 -0.914978250638298 -0.956686655319149 -0.930317534255319
11 "LAYING" -0.0176598052315789 0.164983818024561 0.219280666647368 -0.999551316140351 -0.979469423859649 -0.972783665438597 -0.973882496666667 -0.993055394736842 -0.919814561929825 -0.832849737719298 -0.999738707368421 -0.998864903508772 -0.985978837192982 -0.983569468245614 -0.983699675438596 -0.985193181578947 -0.989397777017544 -0.985978837192982 -0.06713134983 0.0372597250052632 0.145954305342105 0.236240604368421 -0.0826570739308772 0.181984018315789 0.108214358392281 -0.152166209749123 0.220051462196491 -0.334517700263158 0.357181335510526 -0.379628602701754 0.0593945352105263 0.00294206911754386 -0.961784696140351 -0.864590001052632 -0.408344802108772 -0.462409192807018 0.28336460465193 0.227663495384211 -0.983520174912281 0.975434531403509 0.0816280494501754 -0.115679763502105 0.150042177108772 0.290068817614035 0.0420577056666667 0.243293776907018 -0.970476367719298 -0.98670479122807 -0.981303080526316 -0.97437289754386 -0.985487766491228 -0.986422826491228 -0.998505195263158 -0.999308046666667 -0.982147422105263 -0.978854552280702 -0.979067928421053 -0.947623692105263 -0.818902093859649 -0.849969752105263 -0.999353022280702 -0.998918836666667 -0.999827259473684 -0.999229666666667 -0.99943650245614 -0.998932846666667
11 "SITTING" -0.0149195616754717 0.232781990483019 0.114262158664151 -0.999544167358491 -0.971726909433962 -0.972172302641509 -0.967454617735849 -0.988523724716981 -0.883832623207547 -0.826673458679245 -0.999629287735849 -0.998681307735849 -0.987255972641509 -0.985607229245283 -0.985931637735849 -0.985299800188679 -0.988010441886792 -0.987255972641509 -0.0633717070377358 0.0850651979792453 0.116609139581132 0.0907564684528302 -0.0741222941792453 0.229634505777358 0.334160229148491 -0.333515714140038 0.350583329483019 -0.357991071754717 0.378983189754717 -0.399698267320755 0.0643752129107547 0.0846014659358491 -0.95526352754717 -0.884485955849057 -0.609941411886792 -0.335242659218868 0.0661595268264151 0.110645635622642 -0.977038401886792 0.988861784716981 0.109787157301887 -0.0243800614113208 0.218645056637736 0.178875984498113 0.115467897920755 0.165182554737736 -0.97059421490566 -0.986911126415094 -0.926874327735849 -0.966293273396226 -0.989123148301887 -0.983037199622641 -0.998761887169811 -0.999552720566038 -0.978356451698113 -0.976166688301887 -0.979882304339623 -0.910630666792453 -0.795496043018868 -0.918022120943396 -0.999893672264151 -0.999771886226415 -0.999918911886792 -0.999826275283019 -0.999498580943396 -0.999131536792453
